price,surface,rooms,governorate,property_type
1060000.0,220.0,4,Sousse,Appart
550000.0,175.0,3,Sousse,Appart
1180000.0,302.0,3,Sousse,House
620000.0,535.0,9,Sousse,House
970000.0,211.0,3,Tunis,Appart
410000.0,70.0,1,Tunis,Appart
1450000.0,510.0,9,Tunis,Appart
950000.0,152.0,7,Tunis,House
1100000.0,410.0,8,Tunis,House
400000.0,85.0,1,Tunis,Appart
1100000.0,250.0,5,Tunis,House
950000.0,200.0,2,Tunis,House
550000.0,153.0,3,Tunis,Appart
1800000.0,700.0,4,Tunis,House
630000.0,197.0,2,Tunis,Appart
420000.0,198.0,4,Tunis,Appart
1600000.0,320.0,4,Tunis,House
1000000.0,160.0,3,Tunis,House
338000.0,145.0,3,Ariana,Appart
2100000.0,400.0,8,Tunis,House
1500000.0,252.0,4,Tunis,House
780000.0,398.0,3,Tunis,Appart
173400.0,58.0,1,Ariana,Appart
1600000.0,312.0,3,Tunis,House
500000.0,120.0,2,Tunis,Appart
900000.0,600.0,3,Tunis,House
2100000.0,750.0,7,Tunis,House
3500000.0,550.0,4,Tunis,House
1050000.0,260.0,4,Tunis,House
1700000.0,220.0,3,Tunis,House
175000.0,65.0,1,Nabeul,Appart
130000.0,130.0,2,Nabeul,House
420000.0,240.0,2,Nabeul,House
480000.0,78.0,1,Monastir,Appart
710000.0,475.0,8,Monastir,House
975000.0,109.0,2,Tunis,Appart
1800000.0,290.0,3,Tunis,Appart
215000.0,56.0,1,Tunis,Appart
1179900.0,280.0,4,Tunis,Appart
624900.0,165.0,3,Ariana,Appart
435000.0,120.0,3,Tunis,Appart
3900000.0,1080.0,5,Tunis,House
330000.0,63.0,1,Tunis,Appart
560000.0,250.0,3,Tunis,House
1200000.0,240.0,7,Manouba,House
950000.0,242.0,3,Tunis,House
891900.0,288.0,4,Ariana,Appart
355000.0,80.0,2,Sousse,Appart
780000.0,290.0,4,Nabeul,House
385000.0,100.0,2,Nabeul,Appart
485000.0,100.0,2,Nabeul,Appart
1990000.0,450.0,5,Ariana,House
3100000.0,672.0,5,Ariana,House
320000.0,320.0,5,Nabeul,House
330000.0,95.0,2,Nabeul,Appart
2400000.0,1000.0,8,Nabeul,House
400000.0,97.0,1,Nabeul,Appart
1300000.0,535.0,7,Ariana,House
200000.0,130.0,3,Nabeul,Appart
690000.0,300.0,6,Nabeul,House
320000.0,83.0,1,Nabeul,Appart
376761.0,105.0,2,Sousse,Appart
1436000.0,189.0,3,Tunis,Appart
630000.0,195.0,4,Nabeul,Appart
1200000.0,400.0,5,Nabeul,House
900000.0,220.0,4,Nabeul,House
250000.0,70.0,1,Sousse,Appart
2200000.0,830.0,7,Sousse,House
420000.0,80.0,1,Sousse,Appart
600000.0,152.0,3,Mednine,House
350000.0,127.0,2,Tunis,Appart
240000.0,69.0,1,Tunis,Appart
720000.0,150.0,3,Nabeul,House
160000.0,100.0,3,Tunis,Appart
750000.0,170.0,3,Ariana,House
168000.0,197.0,2,Sousse,Appart
140000.0,60.0,2,Tunis,Appart
160000.0,90.0,2,Tunis,Appart
570000.0,160.0,4,Tunis,Appart
650000.0,200.0,3,Ariana,House
280000.0,116.0,2,Ben Arous,Appart
850000.0,450.0,7,Tunis,House
480000.0,570.0,4,Sousse,House
270000.0,150.0,3,Nabeul,House
1580000.0,313.0,3,Tunis,House
1500000.0,289.0,3,Tunis,Appart
225000.0,90.0,1,Sousse,Appart
347000.0,105.0,2,Sousse,Appart
270000.0,75.0,1,Tunis,Appart
1050000.0,1000.0,3,Nabeul,House
680000.0,300.0,4,Nabeul,House
5900000.0,1200.0,9,Ariana,House
1800000.0,223.0,4,Tunis,Appart
750000.0,148.0,2,Tunis,Appart
1320000.0,300.0,3,Tunis,House
310000.0,115.0,2,Nabeul,Appart
1200000.0,385.0,8,Ariana,House
1550000.0,280.0,3,Tunis,Appart
770000.0,260.0,4,Nabeul,House
750000.0,167.0,3,Tunis,Appart
850000.0,246.0,4,Nabeul,House
320000.0,120.0,3,Ariana,Appart
360000.0,120.0,2,Sousse,Appart
740000.0,167.0,3,Tunis,Appart
350000.0,85.0,2,Nabeul,Appart
600000.0,150.0,3,Nabeul,House
280000.0,120.0,3,Tunis,Appart
500000.0,150.0,3,Ariana,Appart
1380000.0,167.0,3,Tunis,House
300000.0,106.0,2,Tunis,Appart
720000.0,331.0,4,Ariana,House
230000.0,64.0,1,Ariana,Appart
350000.0,150.0,3,Ariana,Appart
850000.0,225.0,4,Tunis,House
330000.0,290.0,5,Ariana,Appart
980000.0,220.0,3,Nabeul,House
590000.0,180.0,3,Tunis,House
250000.0,80.0,1,Nabeul,Appart
850000.0,260.0,4,Nabeul,House
260000.0,100.0,2,Nabeul,House
2200000.0,840.0,7,Nabeul,House
220000.0,110.0,2,Nabeul,Appart
410000.0,95.0,2,Nabeul,Appart
390000.0,116.0,2,Nabeul,Appart
400000.0,75.0,2,Ariana,Appart
150000.0,200.0,3,Tunis,House
650000.0,180.0,4,Nabeul,House
1100000.0,260.0,4,Nabeul,House
980000.0,300.0,4,Nabeul,House
1700000.0,300.0,4,Tunis,House
1080000.0,220.0,3,Tunis,House
3900000.0,1158.0,6,Tunis,House
1300000.0,400.0,4,Tunis,House
770000.0,350.0,4,Nabeul,House
330000.0,160.0,2,Nabeul,Appart
930000.0,280.0,4,Nabeul,House
1320000.0,270.0,3,Tunis,House
210000.0,170.0,2,Sfax,Appart
2800000.0,400.0,5,Tunis,House
695000.0,1769.0,3,Sfax,House
830000.0,140.0,2,Tunis,House
430000.0,120.0,2,Tunis,Appart
100000.0,110.0,2,Nabeul,House
350000.0,93.0,2,Nabeul,Appart
260000.0,71.0,2,Nabeul,Appart
350000.0,100.0,2,Nabeul,Appart
375000.0,99.0,3,Nabeul,Appart
780000.0,300.0,4,Nabeul,House
1285000.0,297.0,3,Tunis,Appart
1100000.0,280.0,3,Tunis,House
1000000.0,1190.0,7,Sfax,House
320000.0,100.0,2,Tunis,Appart
690000.0,131.0,3,Tunis,Appart
880000.0,200.0,4,Nabeul,House
650000.0,1250.0,5,Sfax,House
450000.0,100.0,2,Ben Arous,Appart
750000.0,211.0,3,Ariana,Appart
590000.0,229.0,4,Ariana,Appart
368000.0,120.0,2,Ariana,Appart
750000.0,260.0,3,Ariana,House
710000.0,829.0,3,Sfax,House
360000.0,62.0,1,Tunis,Appart
600000.0,103.0,2,Tunis,Appart
1400000.0,335.0,3,Tunis,House
475000.0,93.0,2,Tunis,Appart
1300000.0,415.0,4,Tunis,House
400000.0,155.0,3,Nabeul,House
485000.0,173.0,3,Ariana,Appart
400000.0,175.0,3,Ariana,Appart
550000.0,149.0,4,Tunis,Appart
465000.0,146.0,3,Ariana,Appart
490000.0,125.0,4,Nabeul,House
1800000.0,69.0,2,Ariana,Appart
620000.0,300.0,6,Mednine,Appart
320000.0,200.0,1,Tunis,Appart
580000.0,89.0,2,Tunis,Appart
2500000.0,250.0,3,Tunis,Appart
7200000.0,3600.0,6,Nabeul,House
240000.0,75.0,1,Nabeul,Appart
650000.0,500.0,4,Nabeul,House
920000.0,465.0,4,Nabeul,House
570000.0,110.0,2,Monastir,Appart
650000.0,420.0,5,Sousse,House
350000.0,75.0,1,Sousse,Appart
265000.0,90.0,2,Sousse,Appart
390000.0,120.0,2,Nabeul,Appart
1800000.0,390.0,5,Sousse,House
550000.0,159.0,4,Ariana,House
380000.0,120.0,3,Sousse,House
835000.0,170.0,3,Tunis,Appart
490000.0,140.0,3,Nabeul,House
320000.0,120.0,1,Nabeul,Appart
135000.0,95.0,3,Ben Arous,Appart
3200000.0,700.0,4,Tunis,House
390000.0,86.0,1,Tunis,Appart
120000.0,49.0,1,Nabeul,Appart
515000.0,92.0,2,Tunis,Appart
998700.0,250.0,3,Mednine,House
888000.0,210.0,4,Nabeul,House
470000.0,145.0,3,Tunis,Appart
235000.0,70.0,1,Ariana,Appart
1080000.0,600.0,3,Ariana,House
880000.0,115.0,2,Tunis,Appart
700000.0,210.0,4,Nabeul,House
950000.0,380.0,5,Nabeul,House
175000.0,112.0,2,Ben Arous,Appart
780000.0,980.0,4,Nabeul,House
650000.0,770.0,4,Nabeul,House
780000.0,794.0,3,Nabeul,House
1250000.0,349.0,3,Nabeul,House
920000.0,465.0,4,Nabeul,House
880000.0,127.0,3,Tunis,Appart
200000.0,70.0,2,Tunis,Appart
350000.0,92.0,2,Nabeul,Appart
395000.0,160.0,3,Nabeul,House
1300000.0,312.0,3,Tunis,House
560000.0,100.0,2,Tunis,Appart
500000.0,80.0,2,Monastir,Appart
455000.0,155.0,3,Ariana,Appart
2500000.0,350.0,4,Tunis,House
2100000.0,410.0,2,Tunis,House
475000.0,124.0,2,Tunis,Appart
880000.0,280.0,5,Tunis,House
380000.0,95.0,2,Nabeul,Appart
680000.0,500.0,3,Mednine,House
370000.0,145.0,3,Tunis,Appart
340000.0,70.0,1,Tunis,Appart
1500000.0,200.0,2,Sousse,Appart
1200000.0,250.0,3,Sousse,Appart
570000.0,127.0,2,Tunis,Appart
520000.0,200.0,4,Tunis,House
700000.0,230.0,3,Nabeul,House
850000.0,310.0,3,Nabeul,House
600000.0,240.0,4,Nabeul,House
890000.0,280.0,4,Nabeul,House
490000.0,160.0,3,Nabeul,Appart
550000.0,320.0,5,Nabeul,House
2600000.0,360.0,4,Nabeul,House
650000.0,140.0,3,Nabeul,House
650000.0,100.0,2,Tunis,Appart
1150000.0,359.0,3,Ariana,Appart
1270000.0,330.0,5,Nabeul,House
320000.0,180.0,4,Ariana,House
250000.0,105.0,3,Tunis,Appart
650000.0,250.0,3,Ariana,House
1100000.0,330.0,6,Ariana,House
490000.0,168.0,4,Nabeul,House
950000.0,196.0,8,Tunis,House
350000.0,130.0,3,Mednine,House
350000.0,91.0,2,Nabeul,Appart
760000.0,180.0,3,Nabeul,House
353000.0,101.0,2,Nabeul,Appart
320000.0,300.0,3,Nabeul,House
7500000.0,600.0,7,Tunis,House
550000.0,210.0,4,Nabeul,House
299000.0,100.0,3,Tunis,Appart
400000.0,170.0,3,Sousse,Appart
1250000.0,500.0,4,Nabeul,House
225000.0,65.0,1,Tunis,Appart
1450000.0,463.0,5,Tunis,House
1250000.0,243.0,3,Tunis,House
320000.0,170.0,5,Tunis,House
380000.0,128.0,2,Sousse,Appart
310821.0,55.0,1,Tunis,Appart
1200000.0,414.0,3,Mednine,House
1050000.0,510.0,8,Mednine,House
550000.0,170.0,3,Mednine,House
600000.0,450.0,6,Nabeul,House
340000.0,81.0,1,Tunis,Appart
360000.0,107.0,3,Ben Arous,Appart
2900000.0,375.0,5,Ben Arous,House
262000.0,64.0,2,Nabeul,Appart
130000.0,75.0,2,Ariana,Appart
275000.0,81.0,2,Ben Arous,Appart
170000.0,40.0,1,Tunis,Appart
2480000.0,530.0,5,Tunis,House
800000.0,239.0,3,Sfax,House
540000.0,114.0,2,Monastir,Appart
540000.0,450.0,3,Nabeul,House
1200000.0,340.0,4,Nabeul,House
295000.0,100.0,2,Nabeul,Appart
490000.0,160.0,3,Nabeul,Appart
1800000.0,400.0,4,Tunis,House
430000.0,117.0,2,Nabeul,Appart
920000.0,505.0,8,Tunis,House
490000.0,104.0,2,Nabeul,Appart
1200000.0,135.0,3,Tunis,Appart
2700000.0,380.0,5,Tunis,House
325000.0,134.0,3,Tunis,Appart
582000.0,120.0,2,Tunis,Appart
275000.0,68.0,1,Tunis,Appart
550000.0,128.0,2,Nabeul,Appart
360000.0,96.0,1,Tunis,Appart
470000.0,600.0,3,Nabeul,House
649000.0,180.0,3,Ariana,Appart
827000.0,152.0,2,Tunis,Appart
370000.0,150.0,3,Tunis,Appart
2900000.0,1111.0,5,Sousse,House
240000.0,115.0,2,Tunis,Appart
385000.0,85.0,2,Tunis,Appart
257000.0,66.0,1,Nabeul,House
600000.0,150.0,3,Tunis,House
370000.0,149.0,2,Ariana,Appart
470000.0,117.0,2,Nabeul,Appart
400000.0,1100.0,4,Ariana,House
530000.0,140.0,3,Tunis,Appart
180000.0,100.0,3,Tunis,Appart
550000.0,122.0,2,Tunis,Appart
1800000.0,918.0,6,Ariana,House
648000.0,135.0,3,Tunis,Appart
1050000.0,280.0,4,Nabeul,House
320000.0,90.0,2,Nabeul,Appart
255000.0,50.0,1,Nabeul,Appart
1200000.0,230.0,6,Nabeul,House
293000.0,61.0,1,Sousse,Appart
1100000.0,207.0,2,Tunis,House
1100000.0,370.0,3,Sousse,House
2200000.0,680.0,7,Sousse,House
320000.0,107.0,2,Nabeul,Appart
110000.0,80.0,2,Tunis,Appart
506000.0,1583.0,3,Tunis,Appart
360000.0,250.0,7,Tunis,House
340000.0,180.0,3,Tunis,House
159900.0,120.0,2,Ariana,Appart
1700000.0,639.0,4,Nabeul,House
1180000.0,443.0,4,Nabeul,House
1175000.0,375.0,4,Tunis,House
750000.0,240.0,3,Nabeul,House
350000.0,112.0,2,Tunis,Appart
795000.0,150.0,4,Tunis,Appart
390000.0,92.0,2,Nabeul,Appart
290000.0,128.0,2,Ariana,Appart
1400000.0,423.0,6,Tunis,House
650000.0,231.0,3,Nabeul,House
850000.0,225.0,3,Nabeul,House
490000.0,593.0,3,Nabeul,House
315000.0,97.0,2,Tunis,Appart
230000.0,58.0,1,Tunis,Appart
320000.0,85.0,2,Nabeul,Appart
650000.0,389.0,8,Tunis,House
185000.0,85.0,2,Nabeul,Appart
1900000.0,500.0,5,Ariana,House
800000.0,330.0,3,Nabeul,House
135000.0,85.0,2,Sousse,Appart
960000.0,310.0,5,Sousse,House
1400000.0,120.0,3,Tunis,House
180000.0,53.0,1,Tunis,Appart
540000.0,380.0,8,Manouba,House
440000.0,120.0,3,Tunis,Appart
1500000.0,240.0,5,Ben Arous,House
250000.0,97.0,2,Tunis,Appart
285000.0,66.0,1,Tunis,Appart
260000.0,57.0,1,Tunis,Appart
339000.0,409.0,4,Ariana,House
218000.0,79.0,1,Tunis,Appart
355000.0,82.0,2,Nabeul,Appart
650000.0,135.0,3,Nabeul,Appart
732000.0,505.0,2,Tunis,House
890000.0,400.0,5,Nabeul,House
360000.0,144.0,4,Tunis,House
3800000.0,876.0,5,Tunis,House
280000.0,112.0,2,Manouba,Appart
370000.0,122.0,3,Tunis,Appart
1850000.0,375.0,6,Tunis,House
1300000.0,580.0,9,Ariana,House
1200000.0,315.0,4,Mednine,House
300000.0,190.0,2,Mednine,House
520000.0,420.0,3,Mednine,House
850000.0,1300.0,3,Mednine,House
420000.0,2214.0,3,Mednine,House
350000.0,240.0,3,Mednine,House
450000.0,170.0,3,Tunis,House
520000.0,433.0,3,Sousse,House
920000.0,800.0,5,Sousse,House
570000.0,240.0,6,Sousse,House
390000.0,380.0,3,Sousse,House
950000.0,496.0,4,Sousse,House
870000.0,352.0,4,Tunis,House
1828000.0,330.0,4,Tunis,Appart
1150000.0,480.0,3,Ariana,House
760000.0,161.0,3,Tunis,Appart
750000.0,256.0,3,Tunis,Appart
650000.0,260.0,3,Nabeul,House
1650000.0,250.0,6,Tunis,House
1060000.0,380.0,3,Sousse,House
990000.0,206.0,3,Tunis,Appart
335000.0,118.0,2,Tunis,Appart
900000.0,360.0,7,Nabeul,House
750000.0,200.0,3,Nabeul,House
795000.0,295.0,4,Nabeul,House
447000.0,167.0,3,Sousse,Appart
370000.0,118.0,2,Sousse,Appart
295000.0,110.0,2,Sousse,Appart
245000.0,70.0,1,Sousse,Appart
440000.0,130.0,3,Tunis,Appart
415000.0,155.0,3,Ariana,Appart
395000.0,253.0,3,Nabeul,Appart
320000.0,100.0,2,Nabeul,Appart
1250000.0,600.0,5,Nabeul,House
530000.0,100.0,2,Tunis,Appart
1770000.0,411.0,3,Tunis,House
1900000.0,450.0,5,Nabeul,House
325000.0,77.0,2,Tunis,Appart
269000.0,57.0,1,Tunis,Appart
390000.0,67.0,2,Sousse,Appart
850000.0,275.0,4,Ariana,House
850000.0,300.0,3,Nabeul,House
450000.0,128.0,3,Ariana,Appart
275000.0,116.0,2,Tunis,Appart
438000.0,130.0,3,Tunis,Appart
550000.0,155.0,3,Tunis,Appart
400000.0,140.0,3,Ariana,Appart
250000.0,110.0,3,Ariana,Appart
580000.0,167.0,2,Sousse,Appart
257000.0,66.0,1,Nabeul,Appart
790000.0,500.0,6,Nabeul,House
470000.0,280.0,3,Nabeul,House
800000.0,275.0,4,Nabeul,House
750000.0,1000.0,4,Nabeul,House
1450000.0,600.0,4,Ariana,House
590000.0,134.0,2,Tunis,Appart
680000.0,400.0,3,Ben Arous,House
350000.0,90.0,2,Nabeul,Appart
630000.0,123.0,2,Tunis,Appart
3000000.0,1400.0,7,Manouba,House
120000.0,81.0,2,Manouba,Appart
370000.0,270.0,4,Manouba,Appart
260000.0,100.0,2,Manouba,Appart
250000.0,117.0,3,Manouba,Appart
190000.0,80.0,2,Manouba,Appart
330000.0,150.0,6,Manouba,House
550000.0,100.0,3,Sousse,Appart
550000.0,200.0,4,Manouba,House
900000.0,300.0,4,Sousse,House
300000.0,87.0,1,Ariana,Appart
3900000.0,1300.0,15,Tunis,House
780000.0,420.0,7,Ariana,House
1050000.0,550.0,4,Ariana,House
1980000.0,356.0,3,Tunis,Appart
400000.0,269.0,3,Nabeul,House
120000.0,100.0,2,Nabeul,Appart
310000.0,44.0,1,Tunis,Appart
890000.0,285.0,4,Tunis,House
900000.0,157.0,2,Tunis,Appart
1900000.0,553.0,5,Tunis,House
265000.0,130.0,1,Nabeul,Appart
265000.0,120.0,2,Tunis,Appart
265000.0,65.0,1,Nabeul,Appart
680000.0,700.0,4,Mednine,House
255000.0,100.0,2,Sousse,Appart
300000.0,144.0,2,Sousse,Appart
690000.0,430.0,3,Sousse,House
240000.0,62.0,1,Tunis,Appart
386000.0,117.0,2,Tunis,Appart
320000.0,65.0,1,Tunis,Appart
1650000.0,306.0,3,Tunis,House
1120000.0,480.0,6,Ariana,House
325000.0,138.0,3,Tunis,Appart
900000.0,190.0,3,Tunis,Appart
1100000.0,450.0,3,Nabeul,House
2200000.0,450.0,4,Tunis,House
260000.0,130.0,3,Ariana,Appart
600000.0,300.0,5,Ariana,House
380000.0,158.0,3,Ariana,Appart
420000.0,112.0,3,Sousse,Appart
590000.0,134.0,4,Sousse,Appart
445000.0,107.0,2,Sousse,Appart
450000.0,155.0,2,Sousse,Appart
700000.0,324.0,6,Ben Arous,House
260000.0,63.0,1,Sousse,Appart
170000.0,64.0,2,Sousse,Appart
750000.0,228.0,3,Ariana,House
300000.0,140.0,4,Sousse,Appart
630000.0,160.0,2,Sousse,Appart
735000.0,183.0,3,Sousse,Appart
365000.0,150.0,3,Ariana,Appart
384500.0,150.0,3,Ariana,Appart
749900.0,320.0,3,Ariana,House
690000.0,131.0,3,Tunis,Appart
305000.0,100.0,2,Tunis,Appart
370000.0,114.0,2,Sousse,Appart
360000.0,130.0,3,Tunis,Appart
290000.0,70.0,1,Nabeul,Appart
540000.0,232.0,4,Nabeul,House
345000.0,137.0,3,Tunis,Appart
2800000.0,1440.0,4,Tunis,House
620000.0,200.0,3,Tunis,Appart
207000.0,52.0,1,Tunis,Appart
444000.0,127.0,2,Nabeul,Appart
650000.0,250.0,5,Nabeul,House
700000.0,207.0,3,Mednine,House
610000.0,192.0,4,Tunis,House
175000.0,98.0,3,Ben Arous,Appart
250000.0,65.0,1,Nabeul,Appart
950000000.0,230.0,3,Monastir,House
520000.0,149.0,3,Tunis,Appart
1500000.0,1000.0,5,Sousse,House
450000.0,120.0,2,Nabeul,Appart
790000.0,400.0,4,Nabeul,House
300000.0,150.0,3,Tunis,Appart
675000.0,187.0,3,Tunis,House
165000.0,90.0,2,Sousse,Appart
310000.0,154.0,3,Tunis,Appart
290000000.0,124.0,2,Ariana,Appart
4250000.0,910.0,6,Tunis,House
1305000.0,275.0,3,Tunis,Appart
1250000.0,349.0,3,Nabeul,House
1150000.0,340.0,3,Nabeul,House
270000.0,69.0,1,Nabeul,Appart
450000.0,600.0,3,Nabeul,House
2000000.0,456.0,3,Nabeul,House
300000.0,450.0,2,Nabeul,House
700000.0,95.0,6,Ben Arous,House
890000.0,265.0,3,Tunis,House
200000.0,80.0,2,Tunis,House
485000.0,225.0,3,Tunis,House
2800000.0,800.0,5,Nabeul,House
960000.0,420.0,5,Sousse,House
206000.0,56.0,1,Tunis,Appart
1700000.0,308.0,4,Tunis,Appart
1700000.0,629.0,4,Ariana,House
680000.0,234.0,3,Ariana,Appart
370000.0,130.0,3,Mednine,House
310000.0,140.0,3,Tunis,Appart
409000.0,112.0,2,Ariana,Appart
325000.0,77.0,2,Tunis,House
550000.0,680.0,3,Mednine,House
190000.0,90.0,2,Ariana,House
390000.0,106.0,1,Ariana,Appart
335000.0,60.0,1,Tunis,Appart
880000.0,415.0,2,Tunis,Appart
69000.0,150.0,3,Nabeul,Appart
245000.0,112.0,2,Tunis,Appart
470000.0,126.0,2,Sousse,Appart
320000.0,160.0,3,Ariana,Appart
400000.0,137.0,3,Ben Arous,Appart
370000.0,130.0,2,Ariana,Appart
340000.0,116.0,2,Nabeul,Appart
150000.0,42.0,1,Nabeul,Appart
605000.0,207.0,3,Nabeul,House
280000.0,62.0,1,Nabeul,Appart
245000.0,70.0,1,Sousse,Appart
210000.0,55.0,1,Sousse,Appart
370000.0,126.0,2,Sousse,Appart
2000000.0,680.0,4,Tunis,House
2150000.0,460.0,4,Tunis,House
422580.0,192.0,3,Mednine,House
659200.0,175.0,3,Mednine,House
1950000.0,747.0,5,Nabeul,House
2300000.0,2400.0,4,Nabeul,House
310000.0,54.0,1,Tunis,Appart
543000.0,92.0,2,Tunis,Appart
766000.0,132.0,3,Tunis,Appart
373000.0,65.0,1,Tunis,Appart
370000.0,74.0,1,Tunis,Appart
1500000.0,373.0,5,Tunis,Appart
760000.0,138.0,3,Tunis,Appart
400000.0,180.0,3,Ariana,Appart
650000.0,610.0,6,Ariana,House
200000.0,80.0,2,Sousse,Appart
200000.0,80.0,2,Sousse,Appart
510000.0,280.0,4,Ben Arous,House
450000.0,170.0,4,Sousse,House
2700000.0,210.0,5,Tunis,House
2500000.0,813.0,9,Tunis,House
7000.0,600.0,5,Tunis,House
1200000.0,200.0,3,Tunis,House
258400.0,68.0,1,Nabeul,Appart
150000.0,92.0,2,Ben Arous,Appart
170000.0,65.0,2,Nabeul,Appart
420000.0,400.0,11,Ben Arous,House
75000.0,75.0,2,Tunis,Appart
530000.0,225.0,3,Ariana,House
1400000.0,600.0,8,Ariana,House
600000.0,200.0,3,Nabeul,Appart
730000.0,313.0,5,Nabeul,House
500000.0,195.0,4,Nabeul,House
1500000.0,500.0,7,Ariana,House
750000.0,220.0,3,Mednine,House
420000.0,105.0,2,Nabeul,Appart
860000.0,500.0,7,Ariana,House
550000.0,170.0,3,Nabeul,House
1800000.0,223.0,5,Tunis,House
195000.0,67.0,1,Tunis,Appart
178000.0,113.0,3,Tunis,Appart
450000.0,167.0,3,Tunis,Appart
487000.0,175.0,3,Nabeul,Appart
620000.0,206.0,3,Tunis,Appart
385000.0,102.0,2,Nabeul,Appart
720000.0,120.0,2,Tunis,House
260000.0,125.0,2,Ariana,Appart
230000.0,119.0,2,Ariana,Appart
140000.0,100.0,2,Ariana,Appart
850000.0,183.0,3,Tunis,Appart
355000.0,100.0,3,Ariana,Appart
170000.0,70.0,2,Sousse,Appart
1154000.0,141.0,2,Tunis,House
490000.0,160.0,3,Nabeul,Appart
480000.0,130.0,2,Sousse,Appart
185000.0,90.0,2,Nabeul,Appart
400000.0,150.0,3,Nabeul,House
485000.0,225.0,3,Tunis,House
390000.0,86.0,1,Tunis,Appart
475000.0,98.0,2,Tunis,Appart
600000.0,103.0,2,Tunis,Appart
250000.0,78.0,1,Tunis,Appart
720000.0,210.0,3,Nabeul,House
566500.0,80.0,2,Sousse,Appart
1339000.0,140.0,3,Sousse,Appart
999000.0,235.0,5,Ben Arous,House
430000.0,127.0,2,Tunis,Appart
260000.0,130.0,3,Tunis,House
795000.0,228.0,3,Tunis,Appart
1350000.0,400.0,6,Tunis,House
1370000.0,340.0,5,Tunis,House
1350000.0,236.0,3,Tunis,Appart
490000.0,170.0,3,Ariana,Appart
203000.0,51.0,1,Tunis,Appart
320000.0,125.0,3,Tunis,Appart
950000.0,450.0,4,Tunis,Appart
130000.0,75.0,2,Tunis,Appart
1700000.0,150.0,2,Ariana,House
18000000.0,2188.0,4,Tunis,House
1200000.0,370.0,4,Nabeul,House
500000.0,125.0,2,Tunis,Appart
800000.0,600.0,1,Ariana,House
525000.0,152.0,3,Ariana,Appart
2000000.0,600.0,4,Ariana,House
430000.0,150.0,3,Nabeul,House
125000.0,60.0,1,Nabeul,House
630000.0,135.0,2,Tunis,Appart
340000.0,144.0,3,Ariana,Appart
390000.0,110.0,2,Tunis,House
178000.0,60.0,1,Tunis,Appart
330000.0,130.0,3,Ariana,Appart
200000.0,55.0,2,Tunis,Appart
2900000.0,1000.0,6,Ben Arous,House
170000.0,200.0,6,Ariana,House
2900000.0,1000.0,8,Ariana,House
350000.0,500.0,5,Nabeul,House
1940000.0,720.0,7,Tunis,House
180000.0,105.0,2,Nabeul,Appart
825000.0,150.0,2,Tunis,Appart
247000.0,46.0,1,Nabeul,Appart
175100.0,100.0,3,Sousse,Appart
1300000.0,350.0,2,Sousse,House
220000.0,120.0,2,Nabeul,Appart
180000.0,200.0,3,Nabeul,House
185000.0,100.0,2,Nabeul,Appart
850000.0,270.0,3,Tunis,House
230000.0,71.0,1,Sousse,Appart
365000.0,61.0,1,Tunis,Appart
315000.0,72.0,1,Tunis,Appart
560000.0,153.0,3,Tunis,Appart
399000.0,181.0,3,Tunis,Appart
850000.0,260.0,4,Nabeul,House
3500000.0,126.0,3,Tunis,House
400000.0,100.0,2,Ariana,Appart
850000.0,509.0,5,Ben Arous,House
400000.0,442.0,3,Nabeul,House
260000.0,100.0,2,Ariana,Appart
450000.0,250.0,4,Ariana,House
4000000.0,550.0,6,Tunis,House
900000.0,300.0,7,Ariana,House
980000.0,500.0,13,Tunis,House
345000.0,117.0,2,Nabeul,Appart
300000.0,100.0,3,Sousse,Appart
950000.0,350.0,5,Tunis,House
1550000.0,380.0,5,Sousse,House
125000.0,93.0,3,Sfax,Appart
340000.0,156.0,3,Ariana,Appart
581000.0,150.0,3,Tunis,Appart
599000.0,176.0,3,Ariana,House
375000.0,160.0,4,Tunis,House
222000.0,100.0,2,Tunis,Appart
320000.0,90.0,2,Nabeul,House
200000.0,45.0,1,Nabeul,Appart
250000.0,120.0,2,Ariana,Appart
600000.0,372.0,6,Tunis,House
430000.0,105.0,2,Tunis,Appart
250000.0,90.0,2,Ariana,Appart
450000.0,131.0,2,Nabeul,Appart
388500.0,305.0,3,Ariana,Appart
860000.0,211.0,3,Tunis,Appart
480000.0,157.0,3,Ariana,Appart
475000.0,100.0,3,Tunis,Appart
451968.0,136.0,2,Sousse,Appart
720192.0,218.0,3,Sousse,Appart
369000.0,123.0,2,Sousse,Appart
530000.0,193.0,4,Sousse,Appart
210000.0,60.0,1,Sousse,Appart
350000.0,146.0,3,Ariana,Appart
335000.0,136.0,3,Ariana,Appart
1500000.0,488.0,5,Sousse,House
810000.0,220.0,3,Nabeul,House
790000.0,200.0,2,Nabeul,House
1000000.0,503.0,4,Tunis,House
240000.0,65.0,2,Tunis,Appart
950000.0,480.0,1,Tunis,House
240000.0,100.0,2,Ariana,Appart
570000.0,142.0,2,Tunis,Appart
990000.0,380.0,3,Tunis,Appart
200000.0,130.0,2,Nabeul,Appart
500000.0,200.0,3,Nabeul,House
370000.0,175.0,2,Tunis,Appart
400000.0,150.0,2,Nabeul,Appart
350000.0,150.0,2,Tunis,Appart
160000.0,90.0,3,Sfax,House
1500000.0,600.0,8,Tunis,House
290000.0,246.0,3,Nabeul,House
1300000.0,386.0,3,Tunis,House
