chambres,prix,source,surface,titre,type_bien,type_transaction,ville
2,155000.0,tayara,150.0,A vendre villa S2 a cité chaker,House,À Vendre,Tunis
7,2400000.0,tayara,450.0,A vendre villa haut standing Jamais Habitée à la Soukra,House,À Vendre,Ariana
9,980.0,tayara,565.0,villa a vendre manouba centre,House,À Vendre,La Manouba
2,240000.0,tayara,100.0,Appartements à 500 de plage à jinan el mansourah kelibia,Appart,À Vendre,Nabeul
2,530000.0,tayara,105.0,A vendre S2 directe promoteur a Chotrana 1,Appart,À Vendre,Ariana
8,400000.0,tayara,460.0,A vendre une Villa S8,Appart,À Vendre,Sousse
4,170000.0,tayara,100.0,A vendre S3 a nour jaafer,Appart,À Vendre,Ariana
5,369999.0,tayara,160.0,A vendre S4 a Cité El Ghazela,Appart,À Vendre,Tunis
4,985000.0,tayara,490.0,A vendre villa avec piscine,House,À Vendre,Ariana
3,1000.0,tayara,180.0,étage villa sokra park,Appart,À Vendre,Tunis
2,135000.0,tayara,120.0,Une vraie opportunité en or,House,À Vendre,Nabeul
2,370000.0,tayara,124.0,Appartement à vendre 124 m² couverte zahra boumhal,Appart,À Vendre,Tunis
1,190000.0,tayara,56.0,شقق للبيع بشاطئ البغدادي,Appart,À Vendre,Mahdia
6,690000.0,tayara,300.0,Villa 300 m² à cité riadh Kelibia,House,À Vendre,Nabeul
2,235000.0,tayara,107.0,"À Vendre, Appartement S2 Ain Zaghouan Sud",Appart,À Vendre,Tunis
1,350000.0,tayara,74.0,A vendre S1 de haut standing à kantaoui,Appart,À Vendre,Sousse
1,350000.0,tayara,80.0,A vendre un s1 à kantaoui,Appart,À Vendre,Sousse
3,770000.0,tayara,151.0,A vendre S3 Haut standing zone touristique kantaoui,House,À Vendre,Sousse
1,240000.0,tayara,68.0,أخــــــر شقة S1 تبعــــد 600 متر مشيء للبحر و المنطقة السياحية المرازقة,Appart,À Vendre,Nabeul
3,760000.0,tayara,185.0,"À vendre: Duplex de 179m² à Cité Mora, Nabeul.",House,À Vendre,Nabeul
6,2100000.0,tayara,700.0,Villa 700 m² à Petit paris Kelibia,House,À Vendre,Nabeul
1,400000.0,tayara,74.0,Appartement S1 aux Jardins de Carthage,Appart,À Vendre,Tunis
2,425000.0,tayara,127.0,A vendre un S2 de 127 m² à la soukra,Appart,À Vendre,Tunis
3,620000.0,tayara,165.0,APPARTEMENT A VENDRE S3 A AIN ZAGHOUAN NORD,Appart,À Vendre,Tunis
4,1480000.0,tayara,650.0,Villa en vente,House,À Vendre,Sousse
3,730000.0,tayara,314.0,Maison en vente,House,À Vendre,Sousse
3,210000.0,tayara,95.0,Bel appartement à vendre à Medjez el bab,Appart,À Vendre,Bja
1,190000.0,tayara,56.0,s1 ennasr 2,Appart,À Vendre,Ariana
4,390000.0,tayara,140.0,"A vendre maison style arabesque au centre ville ,Tunis",House,À Vendre,Tunis
1,600.0,tayara,40.0,DEUX GRANDS STUDIOS MEUBLÉ MOUROUJ,Appart,À Vendre,Ben Arous
4,120000.0,tayara,100.0,entrepreneur qualifiee24606984,House,À Vendre,La Manouba
3,680000.0,tayara,197.0,A VENDRE VILLA INDIVIDUELLE,House,À Vendre,Ben Arous
2,270000.0,tayara,150.0,Maison a vendre,House,À Vendre,Ben Arous
3,220000.0,tayara,61.0,s2 menzah 7 220 md,Appart,À Vendre,Ariana
4,529999.0,tayara,300.0,2 Villas à vendre ( occasion à ne pas rater ) sur la route X à côté du Bardo et très proche du Manar 1 à bon prix,House,À Vendre,Tunis
3,543000.0,tayara,140.0,A vendre un appt S3 neuf à Chotrana 1,Appart,À Vendre,Ariana
3,170.0,tayara,90.0,apparemment s2 tunis centre ville,Appart,À Vendre,Tunis
4,650000.0,tayara,230.0,A vendre une villa S4 à HAMMAMET ( wed lasoued ),House,À Vendre,Nabeul
4,890000.0,tayara,340.0,"A vendre à hammamet Monchar, 8 km de la plage, une villa S4",House,À Vendre,Nabeul
4,950000.0,tayara,400.0,une villa s4 de 260m²400m² de terrai,House,À Vendre,Nabeul
3,594000.0,tayara,424.0,À vendre Villa indépendante à Ksar Hellal,House,À Vendre,Monastir
1,170000.0,tayara,1.0,2 Maison et 1 Studio à vendre 190Md à Hammamet Centre negociable,House,À Vendre,Nabeul
2,145000.0,tayara,95.0,s2 à nour jaafer,Appart,À Vendre,Ariana
4,295000.0,tayara,129.0,duplex s4 à citè sahafa,House,À Vendre,Ariana
2,240000.0,tayara,95.0,Appartement 95 m² haut standing à hammam ghzez,Appart,À Vendre,Nabeul
3,150.0,tayara,97.0,Maison a vendre,House,À Vendre,Tunis
3,180000.0,tayara,1300.0,1.5منزل للبيع طريق قرمدة كلم,House,À Vendre,Sfax
2,100.0,tayara,80.0,Location maison deVacances à Ain draham,House,À Vendre,Jendouba
6,470000.0,tayara,292.0,Maison 292 m² à cité el Ksiba Kelibia,House,À Vendre,Nabeul
1,190000.0,tayara,56.0,Studio à Jinene Ennasr 2,Appart,À Vendre,Ariana
2,120.0,tayara,65.0,a vendre appartement S2 titre Nour jaafar Ariana,Appart,À Vendre,Ariana
2,290.0,tayara,101.0,Appartement s2 à Mourouj 6,Appart,À Vendre,Ben Arous
1,295000.0,tayara,84.0,A vendre S1 Neuf au centre Urbain Nord,Appart,À Vendre,Tunis
3,310000.0,tayara,130.0,À vendre : Appartement S3 à proximité de Kélibia La Blanche,Appart,À Vendre,Nabeul
2,680000.0,tayara,124.0,𝑨 𝑽𝒆𝒏𝒅𝒓𝒆 𝑨𝒑𝒑𝒂𝒓𝒕𝒆𝒎𝒆𝒏𝒕 𝑺2 𝑷𝒊𝒆𝒅 𝒅𝒂𝒏𝒔 𝑳𝒆𝒂𝒖 𝒆𝒕 𝒗𝒖𝒆 𝒔𝒖𝒓 𝒎𝒆𝒓 𝒂 𝒄𝒐𝒓𝒏𝒊𝒄𝒉𝒆 𝒎𝒂𝒉𝒅𝒊𝒂,Appart,À Vendre,Mahdia
6,450.0,tayara,1000.0,الف متر برج العامري المساعدين,House,À Vendre,La Manouba
2,342500.0,tayara,122.0,A vendre S2 jamais habité direct promoteur,Appart,À Vendre,Sousse
1,260000.0,tayara,58.0,APP S1 VENTE JARDIN DENNASR 2,Appart,À Vendre,Tunis
2,240000.0,tayara,105.0,𝒂𝒑𝒑𝒂𝒓𝒕𝒆𝒎𝒆𝒏𝒕 𝒔2 𝒂 𝒗𝒆𝒏𝒅𝒓𝒆 𝒂𝒖 𝑹𝑫𝑪 𝒂 𝒃𝒂𝒈𝒉𝒅𝒆𝒅𝒊 𝒎𝒂𝒉𝒅𝒊𝒂,Appart,À Vendre,Mahdia
1,190000.0,tayara,58.0,𝒂 𝒗𝒆𝒏𝒅𝒓𝒆 𝒅𝒆𝒔 𝒂𝒑𝒑𝒂𝒓𝒕𝒆𝒎𝒆𝒏𝒕𝒔 𝒔1 𝒆𝒕 𝒔2 𝒉𝒂𝒖𝒕 𝒔𝒕𝒂𝒏𝒅𝒊𝒏𝒈 𝒂 𝒃𝒂𝒈𝒉𝒅𝒆𝒅𝒊 𝒑𝒍𝒂𝒈𝒆,Appart,À Vendre,Mahdia
2,338000.0,tayara,129.0,𝑨 𝑽𝒆𝒏𝒅𝒓𝒆 𝑨𝒑𝒑𝒂𝒓𝒕𝒆𝒎𝒆𝒏𝒕 𝑺2 𝑵𝒆𝒖𝒇 𝒂 𝑹𝒂𝒐𝒖𝒅𝒉𝒂 𝑴𝒂𝒉𝒅𝒊𝒂,Appart,À Vendre,Mahdia
2,460000.0,tayara,120.9,𝑨 𝑽𝒆𝒏𝒅𝒓𝒆 𝑺2 𝒅𝒊𝒓𝒆𝒄𝒕𝒆𝒎𝒆𝒏𝒕 𝒑𝒓𝒐𝒎𝒐𝒕𝒆𝒖𝒓 𝒆𝒕 𝒑𝒓𝒐𝒄𝒉𝒆 𝒅𝒆 𝒍𝒂 𝒑𝒍𝒂𝒈𝒆,Appart,À Vendre,Mahdia
4,680000.0,tayara,300.0,A vendre à Hammamet une grande villa S4,House,À Vendre,Tunis
2,250.0,tayara,97.0,Appartement S2 A vendre,Appart,À Vendre,Tunis
2,139000.0,tayara,124.0,belle appartement,Appart,À Vendre,Sfax
4,980000.0,tayara,635.0,Villa ROMEO,House,À Vendre,Nabeul
5,500000.0,tayara,830.0,A vendre villa sur 2 étages studio garage ( commercial banque Jardin d enfants garderie supermarché salle de sport ...) 500 Md 50511434,House,À Vendre,Sfax
2,120000.0,tayara,100.0,Appartements à cité Ksiba Kelibia,Appart,À Vendre,Nabeul
2,259000.0,tayara,120.0,S2 avec parking à 70m de la mer à Hergla,Appart,À Vendre,Sousse
5,900000.0,tayara,802.0,2 Villa mitoyennes pour projet immo R4,House,À Vendre,Sfax
8,390.0,tayara,220.0,à vendre villa de Luxe Sur Zarzis 390mil,House,À Vendre,Mdenine
2,270.0,tayara,1.0,Je mets en vente appartement avec place parking bien équipé : chauffage central . cuisine équipée gaz .et haute . cette appartement neuf..... surface 117 m2.... deux chambres (2)... salle de bain,Appart,À Vendre,Tunis
1,195000.0,tayara,45.0,Port Kantaoui Nafoura Studio,Appart,À Vendre,Sousse
1,270000.0,tayara,70.0,Appartement S1 Haut standing Ain Zaghouan,Appart,À Vendre,Tunis
4,470.0,tayara,370.0,Villa Kairouan mansoura,House,À Vendre,Kairouan
2,250000.0,tayara,100.0,Appartement S2 a vendre Pied dans leau,Appart,À Vendre,Sousse
1,110000.0,tayara,50.0,studio s plus 1 a el hammamet nord wb4156,House,À Vendre,Nabeul
3,190000.0,tayara,107.0,s plus 3 a el manzah 7 wb952,Appart,À Vendre,Ariana
1,150000.0,tayara,60.0,s plus 1 hst a el mrezga wb3665,Appart,À Vendre,Nabeul
3,315000.0,tayara,143.0,s plus 3 a el mourouj 6 wb3926,Appart,À Vendre,Ben Arous
1,120000.0,tayara,32.0,s plus 1 a el manar 1 wb4221,Appart,À Vendre,Tunis
2,340000.0,tayara,110.0,s plus 2 hst a la soukra wb1897,Appart,À Vendre,Ariana
3,400000.0,tayara,110.0,s plus 3 a nabeul wb3851,Appart,À Vendre,Nabeul
6,250000.0,tayara,170.0,maison sur 2 niveaux a el hammamet nord wb4166,House,À Vendre,Nabeul
2,130000.0,tayara,1.0,duplex a ksar said wb1283,House,À Vendre,Tunis
2,150000.0,tayara,78.0,hall plus 2 a la cité el khadhra wb2371,Appart,À Vendre,Tunis
3,420000.0,tayara,170.0,etage de villa s plus 3 a el manzah 8 wb1965,House,À Vendre,Ariana
1,210000.0,tayara,54.0,s0 hst a la cité wahat wb4185,Appart,À Vendre,Tunis
3,260000.0,tayara,400.0,maison a raoued sidi amor wb3425,House,À Vendre,Ariana
2,110000.0,tayara,75.0,À VENDRE APPARTEMENT S2 RÉNOVÉ À RADES SNIT (CHEMINOT),Appart,À Vendre,Ben Arous
3,250000.0,tayara,108.0,À VENDRE APPARTEMENT S3 DENVIRON 108M² À RADES FORÊT,Appart,À Vendre,Ben Arous
3,630000.0,tayara,220.0,À VENDRE MAISON EN DUPLEX S3 À RADES MELIANE 2,House,À Vendre,Ben Arous
3,530000.0,tayara,424.0,À VENDRE VILLA S3 À RÉNOVER À BEN AROUS,House,À Vendre,Ben Arous
5,1300000.0,tayara,1053.0,À VENDRE VILLA S5 DANS LA QUIÈTUDE DE RADES MONGIL,House,À Vendre,Ben Arous
7,1300000.0,tayara,580.0,À VENDRE VILLA EXCEPTIONNELLE SUR LES HAUTEURS DE RADES MONGIL,House,À Vendre,Ben Arous
4,890000.0,tayara,485.0,Villa SEBASTIAN,House,À Vendre,Nabeul
3,335000.0,tayara,110.0,A vendre un s3 à cité les palmerais laouina,Appart,À Vendre,Tunis
4,700.0,tayara,300.0,Une belle villa à vendre,House,À Vendre,Ariana
-1,205000.0,tayara,60.0,un appartement s1 à Hammamet nord 27246301,Appart,À Vendre,Nabeul
14,950000.0,tayara,660.0,Ne manquez pas cette occasion unique,House,À Vendre,Ben Arous
3,270000.0,tayara,170.0,A vendre appartement s3 au centre ville,Appart,À Vendre,Tunis
4,699998.0,tayara,300.0,Villa s4 avec piscine à Hammamet à proximité hôtel Sindbed,House,À Vendre,Tunis
6,1440000.0,tayara,1215.0,villa à vendre,House,À Vendre,Sfax
3,425000.0,tayara,120.0,vente appartement haut standing avenu Êtas unis Lafayette,Appart,À Vendre,Tunis
3,259000.0,tayara,114.0,Appartement S3 à cité El Agba,Appart,À Vendre,Monastir
4,1120000.0,tayara,1000.0,vente soukra villa avec jardin 1000m²,House,À Vendre,Tunis
2,380000.0,tayara,110.0,"À vendre: S2 vue sur mer à cité el wafa ,Nabeul .",Appart,À Vendre,Nabeul
0,121000.0,tayara,45.0,Studio à El Manar I,Appart,À Vendre,Tunis
3,297000.0,tayara,120.0,S3 à El Manar I,Appart,À Vendre,Tunis
2,200000.0,tayara,100.0,A vendre Appartement S2 à Madina jaddida,Appart,À Vendre,Ben Arous
1,690000.0,tayara,130.0,Appartement S2 À Vendre à Jardin de Carthage,Appart,À Vendre,Tunis
8,800000.0,tayara,413.0,A vendre villa R1 à Rades Melyene,House,À Vendre,Ben Arous
3,350000.0,tayara,151.0,𝐀 𝐯𝐞𝐧𝐝𝐫𝐞 𝐝𝐞𝐮𝐱 𝐚𝐩𝐩𝐚𝐫𝐭𝐞𝐦𝐞𝐧𝐭𝐬 𝐒𝟑 𝐞𝐭 𝐒𝟎 à 𝟑𝟓𝟎 𝐌𝐃𝐓 𝐬𝐞𝐮𝐥𝐞𝐦𝐞𝐧𝐭,Appart,À Vendre,Nabeul
4,160.0,tayara,120.0,للبيع منزل,House,À Vendre,La Manouba
1,110000.0,tayara,52.38,Appartement à vender,Appart,À Vendre,Nabeul
3,6300000.0,tayara,1080.0,Vente Villa de coin Kantaoui la baies des ange -sousse .,House,À Vendre,Tunis
-1,210000.0,tayara,204.0,maison arabe à vendre -sousse,House,À Vendre,Sousse
2,525000.0,tayara,131.0,A vendre direct promoteur un s2 Ain Zaghouan nord,Appart,À Vendre,Tunis
2,290000.0,tayara,100.0,"Appartement S2 au 1er étage à AFH-Mrezga , proche de la mer",Appart,À Vendre,Nabeul
2,247000.0,tayara,61.0,A vendre des S1 direct promoteur à lAouina,Appart,À Vendre,Tunis
4,450000.0,tayara,300.0,Vente duplex avec jardin à El Menzah 6,House,À Vendre,Ariana
2,255000.0,tayara,89.0,A Vendre s2 A la Marsa,Appart,À Vendre,Tunis
5,1180.0,tayara,452.0,A vendre Villa S5 sur deux niveaux situé à cité El Fouez,House,À Vendre,Ariana
5,850000.0,tayara,562.0,Villa r1 à Hammam chat,House,À Vendre,Ben Arous
1,220000.0,tayara,65.0,Appartement S1 à vendre,Appart,À Vendre,Tunis
2,330000.0,tayara,535.0,Garage commercial deux appartements et un dépôt à Skelba menzel Temim,House,À Vendre,Nabeul
6,154999.0,tayara,130.0,MAISON MNIHLA,House,À Vendre,Ariana
2,190000.0,tayara,72.0,app a manouba,Appart,À Vendre,La Manouba
3,230000.0,tayara,97.0,"A vendre appartement S3 Monastir, El Falaise",Appart,À Vendre,Monastir
3,740000.0,tayara,203.0,A Vendre S3 à Ennasr,Appart,À Vendre,Ariana
4,260000.0,tayara,160.0,Belle appartement route taniour,Appart,À Vendre,Sfax
3,165000.0,tayara,105.0,Appartement rénové à cité Saha Résidence semiramis Immeuble chahrazed,Appart,À Vendre,Ariana
3,550000.0,tayara,175.0,à vendre un s3 spacieux à sahloul4,Appart,À Vendre,Sousse
2,290000.0,tayara,97.0,𝒂 𝒗𝒆𝒏𝒅𝒓𝒆 𝒂𝒑𝒑𝒂𝒓𝒕𝒆𝒎𝒆𝒏𝒕 𝒔2 𝒑𝒊𝒆𝒅 𝒅𝒂𝒏𝒔 𝒍𝒆𝒂𝒖 𝒔𝒖𝒓 𝒄𝒐𝒓𝒏𝒊𝒄𝒉𝒆 𝒎𝒂𝒉𝒅𝒊𝒂,Appart,À Vendre,Mahdia
2,265000.0,tayara,76.0,S2 à vendre à El Menzah 7 bis,Appart,À Vendre,Ariana
4,845000.0,tayara,420.0,"Villa S4 à Ariana Riadh El Andalous Qualité, emplacement prix exceptionnel",House,À Vendre,Tunis
2,160000.0,tayara,90.0,"A Vendre Appartement S2 à Monastir, C1",Appart,À Vendre,Monastir
3,280000.0,tayara,331.0,maison à vendre route gremda km 7 مركز سحنون,House,À Vendre,Sfax
3,650000.0,tayara,1250.0,à vendre villa 1250m² à Route saltnia km 6 قصاص بوعلي à 50m de la route principale,House,À Vendre,Sfax
2,400000.0,tayara,742.0,maison terrain 742m2 à bouassida,Appart,À Vendre,Sfax
1,180000.0,tayara,200.0,depot 1er etage enachevee,House,À Vendre,Ariana
3,390000.0,tayara,467.0,Maison jumelée en vente,House,À Vendre,Mahdia
2,270000.0,tayara,72.0,S2 en vente à Nord Hilton,Appart,À Vendre,Tunis
2,290000.0,tayara,136.0,S3 a vendre à El Menzah 6,Appart,À Vendre,Ariana
1,171000.0,tayara,68.0,Menzah 7 Prix compétitif : Direct propriétaire (agences sabstenir) S1 à 171 000 DT,Appart,À Vendre,Ariana
1,171000.0,tayara,68.0,S1 à vendre à Menzah 7,Appart,À Vendre,Tunis
4,850000.0,tayara,500.0,villa a vendre a hammamet nord,House,À Vendre,Nabeul
2,220000.0,tayara,110.0,برطمان طابق ارضي مع مدخل سيارة للبيع,House,À Vendre,Nabeul
2,240000.0,tayara,100.0,appartement vu de mer a hamem Ghzez kélibia,Appart,À Vendre,Nabeul
4,220000.0,tayara,88.0,appartement mourouj6,Appart,À Vendre,Ben Arous
3,590000.0,tayara,530.0,Villa à Hergla de 530 m²,House,À Vendre,Sousse
4,450000.0,tayara,270.0,𝒂 𝒗𝒆𝒏𝒅𝒓𝒆 𝒅𝒆𝒖𝒙 𝒂𝒑𝒑𝒂𝒓𝒕𝒆𝒎𝒆𝒏𝒕𝒔 𝒊𝒏𝒅𝒆𝒑𝒆𝒏𝒅𝒂𝒏𝒕 𝒂 𝒆𝒓𝒓𝒂𝒐𝒖𝒅𝒉𝒂 𝒎𝒂𝒉𝒅𝒊𝒂,Appart,À Vendre,Mahdia
1,140000.0,tayara,95.0,Deux appartements à cité Ezzouhour Kelibia,Appart,À Vendre,Nabeul
2,125000.0,tayara,200.0,منزل للبيع 125 مليون بضواحي الحمامات 99958728,House,À Vendre,Nabeul
1,226000.0,tayara,73.0,"A Vendre : Un Appartement S1 -Mahdia , Rue Ibn Al Jazar",Appart,À Vendre,Tunis
1,190000.0,tayara,56.0,"A Vendre : Un Appartement S1 Vue Sur Mer Bekalta, Baghdadi",Appart,À Vendre,Monastir
3,380000.0,tayara,120.0,"A VENDRE Superbe Appartement S3 à Skanès, Monastir",Appart,À Vendre,Monastir
2,120000.0,tayara,65.0,A vendre appartement s2 au centre ville Tunis,Appart,À Vendre,Tunis
3,550000.0,tayara,115.0,appartement s3 vue de mer à vendre Hammam sousse,Appart,À Vendre,Sousse
1,244000.0,tayara,46.0,"Nouvelle Résidence, facilité de paiement Remise des clés 2027",Appart,À Vendre,Ariana
2,280000.0,tayara,118.0,À vendre Appartement S2 spacieux et lumineux à Cité Les Palmeraies,Appart,À Vendre,Tunis
2,480000.0,tayara,105.0,S2 luxe au jardin de carthage,Appart,À Vendre,Tunis
3,860000.0,tayara,160.0,À Vendre Appartement S3 Très Haut Standing 183 m²,Appart,À Vendre,Ariana
2,250000.0,tayara,109.0,À vendre Appartement S2 de 109 m² avec terrasse P.parking,Appart,À Vendre,Tunis
5,5400000.0,tayara,795.0,À VENDRE VILLA DE CHARME À CARTHAGE,House,À Vendre,Tunis
3,600000.0,tayara,270.0,Villa S3 à vendre à Soukra Sidi Fardj 270m²,House,À Vendre,Ariana
4,570000.0,tayara,499.0,villa à cité sahafa,House,À Vendre,Ariana
2,3000.0,tayara,10.0,Appartement S2 meublé Vue Mer à louer à La Marsa MAL2002,Appart,À Vendre,Tunis
7,370000.0,tayara,220.0,VENTE FORSA !!! villa à etage (2 maisons indépendantes),House,À Vendre,Tunis
1,580000.0,tayara,1.0,appartement s2 vue de mer à vendre-sousse,Appart,À Vendre,Sousse
2,425000.0,tayara,120.0,À Vendre Appartement S2 120 m² Jardins de Carthage,Appart,À Vendre,Tunis
0,80000.0,tayara,300.0,دار في بيرين سيدي حسين 300م,House,À Vendre,Tunis
2,40000.0,tayara,108.0,ardh fel mallassin,House,À Vendre,Tunis
2,330000.0,tayara,90.0,À vendre un joli appartement S2 à Chotrana 3,Appart,À Vendre,Ariana
2,285000.0,tayara,150.0,un appartement s2 à Baraket sahel style maison,House,À Vendre,Nabeul
4,1350000.0,tayara,580.0,Villa Chopard,House,À Vendre,Nabeul
4,1150000.0,tayara,650.0,Villa BLONDIE,House,À Vendre,Nabeul
4,680000.0,tayara,620.0,Villa CAMÉLIA,House,À Vendre,Nabeul
2,420.0,tayara,100.0,maison à louer,House,À Vendre,Tunis
1,95000.0,tayara,50.0,Maison Inachevée Au Cœur de El Halfaouine,House,À Vendre,Tunis
2,120000.0,tayara,75.0,Appartement S2 à El Médina Jadida,Appart,À Vendre,Ben Arous
8,350000.0,tayara,175.0,Deux Maisons Indépendantes à Cité Ibn Khaldoun,House,À Vendre,Tunis
1,130000.0,tayara,36.0,A VENDRE S0 CITE EL WAHAT,Appart,À Vendre,Tunis
1,180000.0,tayara,54.0,A VENDRE UN S1 CITE LES PALMERIAS,Appart,À Vendre,Tunis
2,230000.0,tayara,115.0,appartement s2 RDC a vendre cité el agba 27310409,Appart,À Vendre,Monastir
1,215000.0,tayara,106.0,A vendre S1 a Ariana Soghra,Appart,À Vendre,Ariana
1,120000.0,tayara,70.0,À vendre un appartement au centre-ville dEzzahra,Appart,À Vendre,Ben Arous
2,155000.0,tayara,35.0,appt s1 avec meuble résidence gardée place Jean darc,Appart,À Vendre,Tunis
4,190000.0,tayara,101.0,appt s3 100m2 titre bleu a cite rommana,Appart,À Vendre,Tunis
2,100.0,tayara,77777.0,Appartement,Appart,À Vendre,Sousse
2,140000.0,tayara,68.0,3 Appartements S2 A vendre Sousse Vue Mer,Appart,À Vendre,Sousse
1,180000.0,tayara,54.0,A VENDRE S1 CITE El WAHAT,Appart,À Vendre,Tunis
2,220.0,tayara,120.0,offer a ne pas rater étage de villa avendre,House,À Vendre,Sfax
3,165000.0,tayara,116.0,Appartement S3 à prix exceptionnel,Appart,À Vendre,Tunis
5,450000.0,tayara,341.0,S4 للبيع فيلا شيك ببرج السدرية - حي الرياض,House,À Vendre,Ben Arous
-2,178.0,tayara,257.0,Terrain pour habitation,House,À Vendre,Ariana
3,375000.0,tayara,188.0,للبيع فيلا ذات 2 طوابق في حي ااهضاب.,House,À Vendre,Tunis
2,255000.0,tayara,104.0,بالمروج 6 s2 haut standing للبيع شقة,Appart,À Vendre,Ben Arous
3,120.0,tayara,75.0,شقة للبيع,Appart,À Vendre,Sousse
6,1475.0,tayara,600.0,Villa s6 à boumhel bel air inachevée,House,À Vendre,Ben Arous
2,260000.0,tayara,89.0,A vendre Apprtement s2 a Medina jdida,Appart,À Vendre,Ben Arous
2,228000.0,tayara,114.141,Vente Directe Promoteur : Appartements S2 à Morneg,Appart,À Vendre,Ben Arous
2,165000.0,tayara,95.0,A vendre Appartement s2 A boumhel,Appart,À Vendre,Tunis
2,135000.0,tayara,90.0,2 في اامروج s2 للبيع شقة,Appart,À Vendre,Ben Arous
2,130000.0,tayara,74.0,للبيع شقة بالطابق الاول بالمروج 1,Appart,À Vendre,Ben Arous
3,350000.0,tayara,180.0,A vendre un appartement S3 à L Aouina,Appart,À Vendre,Tunis
1,480000.0,tayara,85.0,à vendre un joli studio à chotrana 3,House,À Vendre,Ariana
5,1350000.0,tayara,434.0,Villa de Charme Fait langle à Sahloul,House,À Vendre,Sousse
2,185000.0,tayara,105.0,À VENDRE RDC S2 avec terrasse Borj Louzir Bahi Ladgham 105 m²,Appart,À Vendre,Ariana
3,190000.0,tayara,115.0,a vendre appartement s3 a menzah 7,Appart,À Vendre,Ariana
3,900000.0,tayara,526.0,À VENDRE VILLA S3 DE PLAIN PIED À SIDI REZIG,House,À Vendre,Ben Arous
12,380000.0,tayara,360.0,Maison R2 inachevée à cité mirdès Kelibia,House,À Vendre,Nabeul
2,530000.0,tayara,100.0,A vendre un appt S2 à Chotrana 1,Appart,À Vendre,Ariana
2,147000.0,tayara,45.0,A vendre s1 manar1,Appart,À Vendre,Tunis
2,155000.0,tayara,48.0,A vendre s1 manar1,Appart,À Vendre,Tunis
3,198000.0,tayara,100.0,A vendre s3 manar1,Appart,À Vendre,Tunis
1,700.0,tayara,35.0,A louer s0,Appart,À Vendre,Tunis
2,90.0,tayara,67.0,Appartement a cité Ibn Sina 2,Appart,À Vendre,Tunis
4,580000.0,tayara,280.0,Maison à 120 mètres plage hammam ghzeez,House,À Vendre,Nabeul
5,950000.0,tayara,380.0,"À vendre : Villa à deux étages séparés Kherredine, banlieue nord de Tunis",House,À Vendre,Tunis
1,255000.0,tayara,55.0,A vendre app S1 la nouvelle soukra,Appart,À Vendre,Tunis
2,170000.0,tayara,310.0,أرض 310م مع منزل60م يبتعد 700م على الطريق,House,À Vendre,Bizerte
2,285000.0,tayara,100.0,A vendre appartement S2 à Beb Saadoun,Appart,À Vendre,Tunis
3,155000.0,tayara,100.0,A vendre appartement S3 à Khaznadar,Appart,À Vendre,Tunis
2,540000.0,tayara,147.0,"A vendre appartement S2 vue mer à AFH Mrezga, Cité El Wafa",Appart,À Vendre,Nabeul
3,130000.0,tayara,144.0,Maison S3 à vendre Sidi thabet دار للبيع سيدي ثابت,House,À Vendre,Ariana
10,1300000.0,tayara,422.0,Maison Arabesque Splendide à Torbet El Bey,House,À Vendre,Tunis
3,290000.0,tayara,120.0,Un grand S plus trois à El Agba Monastir,Appart,À Vendre,Monastir
3,1234.0,tayara,80.0,Appartement S2 à Ezzahra برطمان شقة في الزهراء,Appart,À Vendre,Ben Arous
4,280000.0,tayara,118.0,S4 Avenue des États Unis,Appart,À Vendre,Tunis
4,225000000.0,tayara,300.0,Quadriplex inachevé au Mnihla superieure,House,À Vendre,Ariana
3,225000.0,tayara,120.0,A vendre S3 à Menzah 5,Appart,À Vendre,Ariana
5,1200000.0,tayara,547.0,À vendre villa à Manar 2,House,À Vendre,Tunis
3,460000.0,tayara,150.0,À vendre S3 à Ennasr,Appart,À Vendre,Ariana
3,600000.0,tayara,200.0,À vendre duplex s3 neuf à ennasr,Appart,À Vendre,Ariana
3,430000.0,tayara,150.0,À vendre S4 transformé en S3à ennasr,Appart,À Vendre,Ariana
3,365000.0,tayara,155.0,À vendre S3 haut standing à ennasr,Appart,À Vendre,Ariana
3,320000.0,tayara,150.0,À vendre S3 à ennasr,Appart,À Vendre,Ariana
3,168000.0,tayara,80.0,S2 à vendre à Sahloul 3,Appart,À Vendre,Sousse
3,275000.0,tayara,100.0,À vendre Appartement S3 au bardo,Appart,À Vendre,Tunis
6,850000.0,tayara,473.0,Villa spacieuse de 473m² à Montfleury Tunis,House,À Vendre,Tunis
3,185000.0,tayara,80.0,للجادين فقط شقة للبيع,Appart,À Vendre,Tunis
9,630000.0,tayara,522.0,Villa à vendre,House,À Vendre,Ben Arous
2,500000.0,tayara,150.0,Duplex inachevée à cité Riadh Kelibia,House,À Vendre,Nabeul
2,440.0,tayara,116.0,À vendre S2,Appart,À Vendre,Ariana
12,1234567.0,tayara,474.0,à vendre villa de 474m² au plein coeur du bardo (R4),House,À Vendre,Tunis
2,176003.0,tayara,80.0,"Un S2 à la Cité El Khadra, dans une résidence sécurisée avec caméras de surveillance.",Appart,À Vendre,Tunis
6,350000.0,tayara,120.0,Maison R3 à Assemer Kelibia,House,À Vendre,Nabeul
2,550000.0,tayara,290.0,Réez de chaussée pieds dans leau à Menzel tmime,House,À Vendre,Nabeul
