chambres,prix,source,surface,titre,type_bien,type_transaction,ville
4,470000.0,mubawab,203.0,High quality villa for rent in Hammamet. 4 rooms. Storage unit,House,À Vendre,Hammamet
2,650000.0,mubawab,550.0,"Luxury Villa for sale in Bhar Lazreg. 2 lovely rooms. Green areas, Parking spaces for cars",House,À Vendre,La Marsa
3,710000.0,mubawab,218.0,Sale of a lovely apartment. Large area 218 m². Reinforced door and central heating,Appart,À Vendre,Sousse Jaouhara
2,427000.0,mubawab,133.0,"Sell apartment. Area 133 m². Secured door, Enclosed residence",Appart,À Vendre,Sousse Jaouhara
2,166000.0,mubawab,82.0,Sell apartment. 3 rooms. Air conditioning system,Appart,À Vendre,Khezama Est
3,590000.0,mubawab,151.0,"Find an apartment to buy in Gammarth Supérieur. Area of 151 m². View of the mountains, central heating",Appart,À Vendre,La Marsa
2,350000.0,mubawab,100.0,Sale of a lovely apartment in Centre Urbain Nord. 2 beautiful rooms. Caretaker service and air conditioning,Appart,À Vendre,Cité El Khadra
3,290000.0,mubawab,150.0,House for sale in Cité Ubn Khaldoun. Large area 120 m². Beautiful terrace and garden,House,À Vendre,El Omrane Superieur
7,350000.0,mubawab,310.0,"Find your house to buy in Sidi Hassine. 9 comfortable rooms. Cellar, Large terrace",House,À Vendre,Sidi Hassine
3,140000.0,mubawab,100.0,Sale of a lovely apartment in Borj Louzir. 4 comfortable rooms. Boiler.,Appart,À Vendre,La Soukra
11,850000.0,mubawab,600.0,Very nice house for sale in Le Bardo. 11 lovely rooms. Large terrace,House,À Vendre,Le Bardo
2,98000.0,mubawab,75.0,Find an apartment to buy in Ksar Said. Large area 75 m². Terrace,Appart,À Vendre,Le Bardo
8,350000.0,mubawab,220.0,Home to buy in Le Bardo. 8 beautiful rooms. Central heating,House,À Vendre,Le Bardo
3,1260000.0,mubawab,250.0,Beautiful apartment for sale in Les Jardins de Carthage. 4 large living areas. Garden and lift,Appart,À Vendre,Le Kram
2,425000.0,mubawab,153.0,Fabulous apartment for sale in Chotrana 1.2 beautiful rooms. Lift and terrace,Appart,À Vendre,La Soukra
2,240000.0,mubawab,120.0,"Beautiful apartment for sale. Large area 120 m². Partial sea view, Centralised air conditioning",Appart,À Vendre,Sousse
3,720192.0,mubawab,218.0,Sale of a lovely apartment in Sousse Ville. 3 beautiful rooms. Double glazed windows and central heating,Appart,À Vendre,Sousse
3,485760.0,mubawab,147.0,Fabulous apartment for sale in Sahloul. 4 rooms. Caretaker available,Appart,À Vendre,Sahloul
2,306000.0,mubawab,113.0,"Apartment for sale in Sousse Ville. Total area 113 m². Caretaker available, air conditioning system",Appart,À Vendre,Sousse
2,200000.0,mubawab,192.0,Apartment to purchase in Sousse Jaouhara. Small area 192 m². Large balcony,Appart,À Vendre,Sousse Jaouhara
1,170000.0,mubawab,64.0,Apartment for sale in Cité Ennasr 1. Area 64 m². Central heating,Appart,À Vendre,Ariana
2,1200000.0,mubawab,493.0,Magnificent villa for sale in Ariana. Area of 493 m². Garden and terrace,House,À Vendre,Ariana
3,830000.0,mubawab,166.0,"Sale of a lovely apartment in Les Jardins de Carthage. 4 large living areas. Residence with caretaker, general air conditioning",Appart,À Vendre,Le Kram
2,829000.0,mubawab,143.0,"Sale of a lovely apartment in Les Jardins de Carthage. Area 143 m². Thermal insulation and soundproofing, Air conditioning installation",Appart,À Vendre,Le Kram
2,410000.0,mubawab,120.0,"Apartment for sale in La Marsa. Area of 120 m². Robust door, Air conditioning installation",Appart,À Vendre,La Marsa
3,490000.0,mubawab,160.0,Apartment to purchase in Hammamet. 3 beautiful rooms. Storage unit,Appart,À Vendre,Hammamet
3,780000.0,mubawab,183.0,High quality villa for sale in Yasmine Hammamet. 3 beautiful rooms. Satellite dish system and secured residence,House,À Vendre,Hammamet
4,850000.0,mubawab,530.0,Luxury Villa for sale in Hammamet Sud. 4 rooms. Attic,House,À Vendre,Hammamet
4,330000.0,mubawab,220.0,"House for sale in Hammamet. Total area 220 m². Carpark, Balcony",House,À Vendre,Hammamet
2,270000.0,mubawab,107.0,"Apartment for sale in Cité Ennasr 2.2 large living areas. Carpark, Balcony",Appart,À Vendre,Ariana
2,376000.0,mubawab,102.0,"Sale of a lovely apartment in Aéroport Tunis Carthage. 3 large living areas. Cellar, Large terrace",Appart,À Vendre,La Soukra
4,180000.0,mubawab,150.0,"Sale of a lovely apartment in Rades Foret. 4 beautiful rooms. Quiet sorroundings with mountain view, air conditioning installation",Appart,À Vendre,Rades
6,900000.0,mubawab,320.0,Fabulous house for sale in Ezzahra. Large area 320 m². Beautiful terrace and garden,House,À Vendre,Ezzahra
4,380000.0,mubawab,171.0,"Apartment for sale in Cité Ennasr 2. Surface area 171 m². With Lift, Carpark",Appart,À Vendre,Ariana
2,289000.0,mubawab,69.0,"Sell apartment in Cité Taieb Mhiri. 2 rooms. Secured door, Secured neighbourhood",Appart,À Vendre,La Soukra
4,200000.0,mubawab,117.0,Apartment for sale in Bab Bhar. 4 rooms. Large terrace,Appart,À Vendre,Tunis
3,300000.0,mubawab,225.0,Find your house to buy. 3 rooms. Green area,House,À Vendre,Kélibia
2,580000.0,mubawab,200.0,Sale of a lovely apartment in Les Jardins de Carthage. Total area 200 m². Green areas and lift,Appart,À Vendre,Le Kram
3,588000.0,mubawab,140.0,Apartment for sale in Hammam Sousse. 2 rooms. Double glazing and central heating,Appart,À Vendre,Hammam Sousse
2,382000.0,mubawab,101.0,Sell apartment in La Soukra. Surface area 85 m². Carpark and terrace,Appart,À Vendre,La Soukra
4,583000.0,mubawab,169.0,"Fabulous apartment for sale in La Soukra. 4 lovely rooms. Cellar, Large terrace",Appart,À Vendre,La Soukra
5,380000.0,mubawab,174.0,"House for sale. 5 beautiful rooms. Robust door, General satellite dish system",House,À Vendre,Kairouan Sud
2,150000.0,mubawab,68.0,Sale of a lovely apartment in Kairouan Ville. 2 lovely rooms. Satellite dish system and secured residence,Appart,À Vendre,Kairouan
3,480000.0,mubawab,280.0,Fabulous house for sale in Kairouan Ville. 3 lovely rooms. Secured door and central heating,House,À Vendre,Kairouan
5,230000.0,mubawab,200.0,House for sale in Kairouan Ville. Surface area 200 m².,House,À Vendre,Kairouan
2,120000.0,mubawab,65.0,Apartment to purchase in Borj Louzir. 2 lovely rooms. European living room,Appart,À Vendre,La Soukra
3,800000.0,mubawab,200.0,"Sale of a lovely apartment in Raoued. Small area 200 m². Exceptional sea view, central heating",Appart,À Vendre,Raoued
1,183000.0,mubawab,53.0,Apartment for sale in Aouina. 1 lovely room. Double glazed windows and central heating,Appart,À Vendre,La Marsa
3,620000.0,mubawab,140.0,"Sell apartment in Chotrana 1. Surface area 140 m². No Lift, Large terrace",Appart,À Vendre,La Soukra
1,246000.0,mubawab,61.0,"Find an apartment to buy in Chotrana 1.2 rooms. Thermal insulation and soundproofing, Air conditioning installation",Appart,À Vendre,La Soukra
4,985000.0,mubawab,200.0,"House for sale in Chotrana 3. Area 200 m². Residence with caretaker, Large swimming pool",House,À Vendre,La Soukra
3,740000.0,mubawab,178.0,"Beautiful apartment for sale in Chotrana 2.4 large living areas. With Lift, Carpark",Appart,À Vendre,La Soukra
4,540000.0,mubawab,207.0,Apartment to purchase in Le Kram. 4 large rooms. Air conditioning,Appart,À Vendre,Le Kram
1,190000.0,mubawab,52.0,Beautiful apartment for sale in Hammamet. 3 large living areas. Satellite dish system and secured residence,Appart,À Vendre,Hammamet
3,1700000.0,mubawab,206.0,"Fabulous apartment for sale in Les Berges Du Lac 2. Dimension 206 m². Soundproofing, Secured door",Appart,À Vendre,La Marsa
4,1300000.0,mubawab,300.0,House for sale in Sidi Frej. Surface area 300 m². Residence with swimming pool,House,À Vendre,La Soukra
2,690000.0,mubawab,130.0,"Fabulous apartment for sale in Les Jardins de Carthage. Large area 130 m². Swimming pool, air conditioning",Appart,À Vendre,Le Kram
2,530000.0,mubawab,117.0,"Sell apartment in Chotrana 1. Large area 117 m². Carpark, Balcony",Appart,À Vendre,La Soukra
2,450000.0,mubawab,142.0,Sale of a lovely apartment in Chotrana 1. Total area 142 m². Parking spaces and terrace,Appart,À Vendre,La Soukra
1,365000.0,mubawab,63.0,Sale of a lovely apartment in La Goulette. 2 rooms. Terrace,Appart,À Vendre,La Goulette
3,575000.0,mubawab,174.0,"Sell apartment in Cité el Ghazela. 4 large living areas. Thermal insulation and soundproofing, Air conditioning installation",Appart,À Vendre,Raoued
5,4000000.0,mubawab,500.0,House to buy in Carthage. 7 large living areas. Parking spaces and garden.,House,À Vendre,Carthage
3,665000.0,mubawab,135.0,Apartment for sale in La Soukra. Dimension 135 m². Green area,Appart,À Vendre,La Soukra
1,287175.0,mubawab,69.0,Sell apartment in Chotrana 2.1 lovely room. Garden and lift,Appart,À Vendre,La Soukra
2,820000.0,mubawab,140.0,"Find an apartment to buy in Gammarth Supérieur. 3 large living areas. Reinforced door, security",Appart,À Vendre,La Marsa
3,458000.0,mubawab,139.0,Sell apartment in Cité el Ghazela. Area of 139 m². Caretaker service and air conditioning,Appart,À Vendre,Raoued
2,310000.0,mubawab,114.0,"Sell apartment. 2 rooms. Stunning sea view, double glazing",Appart,À Vendre,Sousse Jaouhara
1,179000.0,mubawab,60.0,Apartment to purchase. 2 large rooms. Caretaker and air conditioning,Appart,À Vendre,Hergla
4,440000.0,mubawab,150.0,Beautiful apartment for sale in Cité Ennasr 1.4 large living areas. With lift and terrace,Appart,À Vendre,Ariana
2,197000.0,mubawab,110.0,House to buy in Oued Ellil. 3 large living areas. Well equipped kitchen,House,À Vendre,Oued Ellil
1,230000.0,mubawab,55.0,Find an apartment to buy in Cité El Wafa. Small area 55 m². Terrace and lift,Appart,À Vendre,Nabeul
3,750000.0,mubawab,250.0,Luxury Villa for sale in Mutuelle Ville. 3 lovely rooms. Terrace and garden,House,À Vendre,El Menzah
1,255000.0,mubawab,61.0,Apartment to purchase in Hammamet. Surface area 61 m². Cellar,Appart,À Vendre,Hammamet
2,370000.0,mubawab,200.0,House to buy in Hammamet. 5 large living areas. Garden and terrace,House,À Vendre,Hammamet
4,980000.0,mubawab,221.0,Fabulous villa for sale in Hammamet. 10 large rooms. Air conditioning and swimming pool,House,À Vendre,Hammamet
3,690000.0,mubawab,250.0,"High quality house for sale in Hammamet Sud. 8 rooms. Gardeners, Large terrace",House,À Vendre,Hammamet
4,750000.0,mubawab,174.0,Fabulous villa for sale in Yasmine Hammamet. Small area 174 m². Well furnished,House,À Vendre,Hammamet
3,470000.0,mubawab,350.0,Fabulous house for sale in Hammamet. 6 comfortable rooms. Carpark and garden,House,À Vendre,Hammamet
5,1200000.0,mubawab,458.0,"House for sale in Chotrana 1.5 beautiful rooms. Thermal insulation and soundproofing, Air conditioning installation",House,À Vendre,La Soukra
4,290000.0,mubawab,160.0,Very nice house for sale. 4 rooms. Fitted kitchen,House,À Vendre,Sousse Corniche
3,135000.0,mubawab,120.0,Sale of a lovely apartment. 4 large living areas. Fitted kitchen,Appart,À Vendre,Sousse Corniche
2,150000.0,mubawab,86.0,Sale of a lovely apartment. Surface area 86 m². Residence with security,Appart,À Vendre,Sousse Corniche
3,225000.0,mubawab,124.0,"Apartment for sale. Dimension 124 m². Caretaker service available, General air conditioning",Appart,À Vendre,Sousse Corniche
2,380000.0,mubawab,97.0,Apartment for sale in Ain Zaghouan Sud. 2 rooms. Attic,Appart,À Vendre,La Marsa
3,650000.0,mubawab,156.0,Sale of a lovely apartment in Chotrana 2.3 beautiful rooms. Carpark and terrace,Appart,À Vendre,La Soukra
2,385000.0,mubawab,140.0,"Find an apartment to buy in Aouina. Large area 140 m². Soundproofing, Secured door",Appart,À Vendre,La Marsa
3,1100000.0,mubawab,1012.0,"House to buy in Hammamet. 3 comfortable rooms. Property with swimming pool, Integrated air conditioning",House,À Vendre,Hammamet
3,750000.0,mubawab,230.0,Beautiful house for sale in Hammamet. Surface area 230 m². Air conditioning and swimming pool,House,À Vendre,Hammamet
3,86000.0,mubawab,108.0,Sell apartment. Large area 108 m². Beautiful terrace,Appart,À Vendre,Sousse Riadh
4,950000.0,mubawab,460.0,High quality villa for sale in Nabeul. 5 large living areas. Air conditioning and swimming pool.,House,À Vendre,Nabeul
3,680000.0,mubawab,130.0,"Fabulous apartment for sale in Hammamet. 3 rooms. Property with swimming pool, Integrated air conditioning",Appart,À Vendre,Hammamet
1,285000.0,mubawab,57.0,Fabulous apartment for sale in Cité El Wafa. 1 Room. Carpark and elevator,Appart,À Vendre,Nabeul
2,360000.0,mubawab,116.0,Apartment for sale in Cité El Wafa. 2 comfortable rooms. With lift and terrace,Appart,À Vendre,Nabeul
2,80000.0,mubawab,100.0,Find an apartment to buy. 3 comfortable rooms. Equipped kitchen,Appart,À Vendre,Sousse Corniche
3,490000.0,mubawab,145.0,"Magnificent villa for sale in Hammamet Sud. 4 comfortable rooms. Green area, Balcony",House,À Vendre,Hammamet
3,1189000.0,mubawab,205.0,Beautiful apartment for sale in Les Jardins de Carthage. 3 rooms. Air conditioned,Appart,À Vendre,Le Kram
1,415000.0,mubawab,72.0,"Beautiful apartment for sale in Les Jardins de Carthage. 2 rooms. Secured door, Enclosed residence",Appart,À Vendre,Le Kram
2,379000.0,mubawab,110.0,"Fabulous apartment for sale in Ain Zaghouan Nord. 2 rooms. Thermal insulation and soundproofing, Air conditioning installation",Appart,À Vendre,La Marsa
2,388000.0,mubawab,119.0,"Fabulous apartment for sale in Ain Zaghouan Nord. 2 beautiful rooms. Robust door, Air conditioning installation",Appart,À Vendre,La Marsa
2,370000.0,mubawab,100.0,Beautiful apartment for sale in Les Jardins dEl Menzah 2.2 rooms. Lift and parking spaces,Appart,À Vendre,Ariana
3,399900.0,mubawab,180.0,Apartment to purchase in Cité el Ghazela. 3 beautiful rooms. Beautiful terrace,Appart,À Vendre,Raoued
1,260000.0,mubawab,52.0,Sell apartment in Chotrana 3.3 rooms. Lift and parking,Appart,À Vendre,La Soukra
6,1950000.0,mubawab,4650.0,Fabulous villa for sale in Cebalat Ben Ammar. 9 comfortable rooms. Satellite dish and Reinforced door,House,À Vendre,Sidi Thabet
2,155000.0,mubawab,133.0,House for sale. 2 large living areas.,House,À Vendre,Kélibia
3,650000.0,mubawab,93.0,Fabulous apartment for sale in La Marsa. 3 lovely rooms,Appart,À Vendre,La Marsa
3,760000.0,mubawab,179.0,House for sale in Nabeul. Dimension 185 m². Swimming pool and air conditioning,House,À Vendre,Nabeul
5,890000.0,mubawab,580.0,House to buy in Beni Khiar. 5 rooms. Attic,House,À Vendre,Beni Khiar
6,2300000.0,mubawab,580.0,"Luxury home for sale in Sidi El Mahrsi. 6 beautiful rooms. Working fireplace, Property with swimming pool",House,À Vendre,Nabeul
2,380000.0,mubawab,110.0,"Apartment for sale in Cité El Wafa. 2 rooms. View facing the sea, Centralised air conditioning",Appart,À Vendre,Nabeul
2,396000.0,mubawab,120.0,Find an apartment to buy in Cité el Ghazela. Area of 120 m². Caretaker service and air conditioning,Appart,À Vendre,Raoued
4,750000.0,mubawab,250.0,Luxury Villa for sale in Yasmine Hammamet. 4 beautiful rooms. Terrace and garden,House,À Vendre,Hammamet
4,920000.0,mubawab,325.0,High quality house for sale in Hammamet Sud. 5 large living areas. Beautiful terrace and garden,House,À Vendre,Hammamet
3,750000.0,mubawab,220.0,Magnificent villa for sale in Hammamet Nord. 3 beautiful rooms. Terrace and garden,House,À Vendre,Hammamet
2,295000.0,mubawab,100.0,Apartment to purchase in El Manar 2. Large area 100 m². Satellite dish and security,Appart,À Vendre,El Menzah
4,850000.0,mubawab,288.0,Find an apartment to buy in La Soukra. Area of 288 m². Garden and terrace,Appart,À Vendre,La Soukra
3,268000.0,mubawab,125.0,Sale of a lovely apartment in Riadh al Andalous. 4 comfortable rooms. Caretaker available,Appart,À Vendre,Ariana
7,811900.0,mubawab,280.0,"Find an apartment to buy in Chotrana 3.7 beautiful rooms. Green areas, Parking spaces for cars",Appart,À Vendre,La Soukra
1,225000.0,mubawab,59.0,"Beautiful apartment for sale in Les Jardins dEl Menzah 2. Small area 79 m². No Lift, Large terrace",Appart,À Vendre,Ariana
4,629000.0,mubawab,160.0,Apartment for sale in Centre Urbain Nord. 5 large living areas. Caretaker and air conditioning,Appart,À Vendre,Cité El Khadra
3,187900.0,mubawab,99.0,"Sell apartment in Chotrana 1.4 rooms. Caretaker service available, General air conditioning",Appart,À Vendre,La Soukra
3,499900.0,mubawab,180.0,"Find an apartment to buy in Montfleury. 3 beautiful rooms. Caretaker available, air conditioning system",Appart,À Vendre,Tunis
3,577000.0,mubawab,142.0,Sell apartment in Chotrana 2.3 rooms. Reinforced door and double glazing,Appart,À Vendre,La Soukra
2,282000.0,mubawab,111.0,Find an apartment to buy in El Mourouj 6. Surface area 111 m². Attic,Appart,À Vendre,El Mourouj
3,1148920.0,mubawab,256.0,"Magnificent villa for sale in Chotrana 2.3 rooms. Green areas, Parking spaces for cars",House,À Vendre,La Soukra
2,372066.0,mubawab,92.0,Fabulous apartment for sale in Chotrana 2. Area 92 m². Garage and terrace,Appart,À Vendre,La Soukra
3,1250000.0,mubawab,270.0,Luxury villa for sale in Chotrana 2.5 large living areas. Reinforced door and central heating,House,À Vendre,La Soukra
1,100000.0,mubawab,70.0,Apartment for sale in Kairouan Ville. Large area 70 m².,Appart,À Vendre,Kairouan
6,3800000.0,mubawab,700.0,Luxury villa for sale in El Menzah 5. Area 700 m²,House,À Vendre,Ariana
4,2300000.0,mubawab,250.0,House for sale in El Manar 3. Dimension 250 m²,House,À Vendre,El Menzah
5,2000000.0,mubawab,450.0,"High quality house for sale in Mutuelle Ville. Surface area 450 m². Green area, Balcony",House,À Vendre,El Menzah
6,1500000.0,mubawab,600.0,"Luxury home for sale in El Menzah 7.6 beautiful rooms. Residence with swimming pool, Air conditioning",House,À Vendre,Ariana
3,330000.0,mubawab,118.0,"Fabulous apartment for sale in Aouina. Large area 118 m². With Lift, Balcony",Appart,À Vendre,La Marsa
5,2500000.0,mubawab,547.0,Fabulous house for sale in El Menzah 1. Area of 547 m². Reinforced door and central heating,House,À Vendre,El Menzah
6,1200000.0,mubawab,300.0,High quality house for sale in El Manar 1.6 lovely rooms. Satellite dish system,House,À Vendre,El Menzah
6,1500000.0,mubawab,500.0,"Luxury home for sale in El Menzah 5.6 rooms. Reinforced door, satellite dish",House,À Vendre,Ariana
3,550000.0,mubawab,250.0,Fabulous apartment for sale in Sahloul. Dimension 250 m². Fitted kitchen,Appart,À Vendre,Sahloul
